Gene_A	Gene_B	Co_Occurrence_Count	P_Value	Log2OR	P_Adj
ABL1	CDKN2A	3	0.02064009751740053	10.0	0.2986209848513046
ABL1	KDM6A	2	0.019767000409424196	4.519636252843212	0.2986209848513046
ABL1	KRAS	3	1.0	-10.0	1.0
ABL1	SMAD4	2	0.1654624632448729	2.5418937788292704	0.8825147505366536
ABL1	TP53	3	0.6592380987828935	10.0	1.0
ACVR1	KRAS	3	1.0	-10.0	1.0
ACVR1	TP53	3	0.6592380987828935	10.0	1.0
AKT1	KRAS	2	1.0	-10.0	1.0
AKT1	TP53	2	0.7577449411297627	10.0	1.0
AKT2	CDKN2A	2	0.18595023634942495	2.411724765238008	0.8825147505366536
AKT2	KRAS	3	1.0	-10.0	1.0
AKT2	TP53	3	0.6592380987828935	10.0	1.0
AKT3	KDM5C	2	3.72203818811181e-05	10.0	0.019062232478505227
AKT3	KRAS	2	1.0	-10.0	1.0
AKT3	TP53	2	0.7577449411297627	10.0	1.0
ALK	KRAS	3	1.0	-10.0	1.0
ALK	TP53	3	0.6592380987828935	10.0	1.0
AMER1	AXL	2	0.0002225778836490862	8.632995197142957	0.021109539583876128
AMER1	KRAS	3	1.0	-10.0	1.0
AMER1	TP53	3	0.6592380987828935	10.0	1.0
ANKRD11	APC	2	0.0025407798208474043	5.70781924850669	0.08689466987298124
ANKRD11	CDKN2A	4	0.021926058178079615	3.4384421036137875	0.2986209848513046
ANKRD11	KMT2D	2	0.015640759177530425	4.085575731706074	0.2986209848513046
ANKRD11	KRAS	5	1.0	-10.0	1.0
ANKRD11	PREX2	2	0.00915499222488906	4.548062917909627	0.2041961309290473
ANKRD11	SMAD4	2	0.3856378373252856	0.9471833015565518	1.0
ANKRD11	TP53	5	0.4984159180367487	10.0	1.0
APC	CDKN2A	3	0.2985620249777842	0.9949819252333755	1.0
APC	DDR2	2	0.0007751144526742845	7.300123724569014	0.033136142851825666
APC	ERF	2	0.0007751144526742845	7.300123724569014	0.033136142851825666
APC	KRAS	7	1.0	-10.0	1.0
APC	SMAD4	2	0.5781777484533182	0.20040341756338984	1.0
