Gene_A	Gene_B	Co_Occurrence_Count	P_Value	Log2OR	P_Adj
ABL1	CDKN2A	3	0.0239658881782667	10.0	0.16563521103850457
ABL1	KDM6A	2	0.011939431117424857	4.909234536076817	0.09838550449647214
ABL1	KRAS	3	1.0	-10.0	1.0
ABL1	SMAD4	2	0.11394297756613324	2.9243357300679276	0.4740249115251271
ABL1	TP53	3	1.0	-10.0	1.0
ACVR1	KRAS	3	1.0	-10.0	1.0
ACVR1	TP53	3	1.0	-10.0	1.0
AGO2	KRAS	2	1.0	-10.0	1.0
AGO2	NOTCH1	2	9.656504345426957e-05	10.0	0.005911160160022073
AGO2	TP53	2	1.0	-10.0	1.0
AKT1	KRAS	3	1.0	-10.0	1.0
AKT1	TP53	3	1.0	-10.0	1.0
AKT2	CDKN2A	2	0.32946712637154474	1.3050363154885891	0.9803934975708813
AKT2	KRAS	4	1.0	-10.0	1.0
AKT2	TP53	4	1.0	-10.0	1.0
AKT3	CDKN2A	2	0.4500978917095213	0.7169812197120513	1.0
AKT3	KDM5C	2	0.00013753076097698834	8.768184324776927	0.006547992342071055
AKT3	KRAS	5	1.0	-10.0	1.0
AKT3	RARA	2	0.0002742248343697949	7.765976680825275	0.00914855678036513
AKT3	SMAD4	4	0.007939249901394939	3.9455522159776235	0.07731746778972116
AKT3	TP53	5	1.0	-10.0	1.0
ALK	KRAS	4	1.0	-10.0	1.0
ALK	TP53	4	1.0	-10.0	1.0
AMER1	AXL	2	0.0004556500984460198	7.178803152788765	0.012073859050257851
AMER1	CDKN2A	2	0.4500978917095213	0.7169812197120513	1.0
AMER1	KRAS	5	1.0	-10.0	1.0
AMER1	SMAD4	2	0.2843241678189955	1.333813704004871	0.9103623289156973
AMER1	TP53	5	1.0	-10.0	1.0
ANKRD11	APC	2	0.001884739909077827	5.754887502163468	0.026920368367994964
ANKRD11	CDKN2A	4	0.06150107512458899	2.3203842798220253	0.32941513363607977
ANKRD11	KMT2D	2	0.023440628313652498	3.594181030750535	0.16563521103850457
ANKRD11	KRAS	6	1.0	-10.0	1.0
ANKRD11	NCOA3	2	0.0004105015212789593	7.348728154231077	0.011348380765679619
ANKRD11	PREX2	2	0.005144289071077731	4.86924330869065	0.05442784856683476
ANKRD11	SMAD4	3	0.11139576970224915	1.9293454464362143	0.4740249115251271
ANKRD11	TP53	6	1.0	-10.0	1.0
APC	ARID1A	3	0.018475213246362813	2.9164766444377164	0.1426419617309273
APC	CDKN2A	4	0.17401064444562508	1.3141924461077572	0.6627872101773364
APC	DDR2	2	0.0012641868563523226	6.172149666556826	0.020063113627665566
APC	ERG	2	0.0007631548076186335	6.759333407194661	0.014864174321117475
APC	KRAS	8	1.0	-10.0	1.0
APC	TP53	8	1.0	-10.0	1.0
AR	KRAS	3	1.0	-10.0	1.0
AR	TP53	3	1.0	-10.0	1.0
ARAF	KRAS	2	1.0	-10.0	1.0
ARAF	TP53	2	1.0	-10.0	1.0
ARHGAP35	KRAS	3	1.0	-10.0	1.0
ARHGAP35	SMAD4	2	0.11394297756613324	2.9243357300679276	0.4740249115251271
ARHGAP35	TP53	3	1.0	-10.0	1.0
ARID1A	ARID1B	2	0.20608612469903168	1.4441838449383602	0.7216874071376959
ARID1A	ATM	3	0.13699784801755974	1.4093909361377017	0.5512073039955337
ARID1A	AXIN1	2	0.07186061634055946	2.6260814880467485	0.36440561067372457
ARID1A	BRAF	2	0.016715438373011097	4.633217669328377	0.13040443996538628
ARID1A	BRCA2	2	0.09572144332242838	2.301766800322508	0.4250428856337882
ARID1A	CDKN2A	10	0.9587449170326077	-0.7940028104127799	1.0
ARID1A	DOT1L	2	0.05036615236515693	3.0435016386365863	0.2785727109922929
ARID1A	EPHB1	2	0.12147018668111685	2.0363418470637202	0.5004805287774863
ARID1A	KDM6A	2	0.8640509157110965	-0.8225147292286099	1.0
ARID1A	KMT2C	2	0.5905315795115358	0.056485054250026784	1.0
ARID1A	KMT2D	4	0.16282748912030234	1.0527414620719733	0.6314170053217154
ARID1A	KRAS	51	1.0	-10.0	1.0
ARID1A	LATS1	2	0.05036615236515693	3.0435016386365863	0.2785727109922929
ARID1A	MAP2K4	3	0.02621563302903606	2.6510516911789286	0.17690391736916458
ARID1A	MTOR	2	0.03178018021480888	3.630842862140474	0.20026187091243533
ARID1A	NOTCH1	2	0.09572144332242838	2.301766800322508	0.4250428856337882
ARID1A	NTRK2	2	0.05036615236515693	3.0435016386365863	0.2785727109922929
ARID1A	PGR	2	0.12147018668111685	2.0363418470637202	0.5004805287774863
ARID1A	PIK3CA	2	0.5675403987949095	0.12307523035754671	1.0
ARID1A	POLE	2	0.07186061634055946	2.6260814880467485	0.36440561067372457
ARID1A	PTPRT	2	0.23566649264201048	1.2897742537862151	0.7982853130205652
ARID1A	RB1	2	0.46697073466433753	0.4223794746200118	1.0
ARID1A	RFWD2	2	0.016715438373011097	4.633217669328377	0.13040443996538628
ARID1A	SF3B1	2	0.17699876288843588	1.6165113365959771	0.6711855743158829
ARID1A	SMAD4	12	0.38278436852217657	0.22376493131670355	1.0
ARID1A	SMARCA4	4	0.06076739122536728	1.6572994428683663	0.3283124696459728
ARID1A	TET1	2	0.016715438373011097	4.633217669328377	0.13040443996538628
ARID1A	TGFBR2	5	0.06463438894894417	1.4056964525799602	0.33897902226300863
ARID1A	TNFAIP3	2	0.016715438373011097	4.633217669328377	0.13040443996538628
ARID1A	TP53	51	1.0	-10.0	1.0
ARID1A	UPF1	2	0.03178018021480888	3.630842862140474	0.20026187091243533
ARID1A	WHSC1	2	0.03178018021480888	3.630842862140474	0.20026187091243533
ARID1A	YES1	2	0.0058628776382949385	10.0	0.06127422117096051
ARID1B	ATM	2	0.029980864389694533	3.2315234330885763	0.19764308293821703
ARID1B	CDKN2A	3	0.6611846792023923	-0.12100341052714317	1.0
ARID1B	KMT2D	2	0.0753526502313968	2.4127236334405975	0.37764456870355
ARID1B	KRAS	11	1.0	-10.0	1.0
ARID1B	PBRM1	2	0.008539249916484418	4.349149563622387	0.08112753822354235
ARID1B	TP53	11	1.0	-10.0	1.0
ARID2	CDKN2A	2	0.9278259097721732	-1.1824702547614259	1.0
ARID2	KRAS	13	1.0	-10.0	1.0
ARID2	TGFBR2	2	0.10774413263139339	2.0618052844734716	0.47110572278114354
ARID2	TP53	13	1.0	-10.0	1.0
ARID2	U2AF1	2	0.060912115138517714	2.5872616168107445	0.3283124696459728
ASXL1	KRAS	2	1.0	-10.0	1.0
ASXL1	TP53	2	1.0	-10.0	1.0
ASXL2	CDKN2A	3	0.14852097836457975	1.8976523887531807	0.5811985317737208
ASXL2	KRAS	5	1.0	-10.0	1.0
ASXL2	SMAD4	2	0.2843241678189955	1.333813704004871	0.9103623289156973
ASXL2	TP53	5	1.0	-10.0	1.0
ATM	CDKN2A	6	0.3645767638185741	0.43335320966449065	1.0
ATM	FAT1	2	0.00882388115712083	4.412781525338476	0.08112753822354235
ATM	KMT2C	2	0.13237518748621374	1.8456718536087062	0.5376565671833421
ATM	KRAS	17	1.0	-10.0	1.0
ATM	NTRK3	2	0.00882388115712083	4.412781525338476	0.08112753822354235
